ID,Title,Description,URL,SKU,Brand,Group,HTML snippet
156202,SMC C96SB63-330W ISO-VDMA-CYLINDER Incl VAT,"Brand: SMC<br>PART NUMBER: C96SB63-330W<br>DESCRIPTION: ISO 15552 CYLINDER                                          <br>
Customs Stat number: 8412310090<br>Net weight: 4.4<br>Country of orig: GB <br>Cyl.Bore Size (mm): 63<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 5<br>Price includes VAT (shipping calculated at cart)<br>Net price: 166.97<br>Price per unit: 166.97",https://iknan.co.uk/product/smc-c96sb63-330w-iso-vdma-cylinder-incl-vat/,C96SB63-330W,SMC,28,<section id='p156202'><h2><a href='https://iknan.co.uk/product/smc-c96sb63-330w-iso-vdma-cylinder-incl-vat/'>SMC C96SB63-330W ISO-VDMA-CYLINDER Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: C96SB63-330W<br>DESCRIPTION: ISO 15552 CYLINDER                                          <br><br/>Customs Stat number: 8412310090<br>Net weight: 4.4<br>Country of orig: GB <br>Cyl.Bore Size (mm): 63<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 5<br>Price includes VAT (shipping calculated at cart)<br>Net price: 166.97<br>Price per unit: 166.97</p><p><a href='https://iknan.co.uk/product/smc-c96sb63-330w-iso-vdma-cylinder-incl-vat/' target='_blank'>View product</a></p></section>
156203,SMC C96SB63-35 ISO-VDMA-CYLINDER Incl VAT,"Brand: SMC<br>PART NUMBER: C96SB63-35<br>DESCRIPTION: ISO 15552 CYLINDER                                          <br>
Customs Stat number: 8412310090<br>Net weight: 1.922<br>Country of orig: GB <br>Cyl.Bore Size (mm): 63<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 6<br>Price includes VAT (shipping calculated at cart)<br>Net price: 107.52<br>Price per unit: 107.52",https://iknan.co.uk/product/smc-c96sb63-35-iso-vdma-cylinder-incl-vat/,C96SB63-35,SMC,28,<section id='p156203'><h2><a href='https://iknan.co.uk/product/smc-c96sb63-35-iso-vdma-cylinder-incl-vat/'>SMC C96SB63-35 ISO-VDMA-CYLINDER Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: C96SB63-35<br>DESCRIPTION: ISO 15552 CYLINDER                                          <br><br/>Customs Stat number: 8412310090<br>Net weight: 1.922<br>Country of orig: GB <br>Cyl.Bore Size (mm): 63<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 6<br>Price includes VAT (shipping calculated at cart)<br>Net price: 107.52<br>Price per unit: 107.52</p><p><a href='https://iknan.co.uk/product/smc-c96sb63-35-iso-vdma-cylinder-incl-vat/' target='_blank'>View product</a></p></section>
156204,SMC C96SB63-350-XB6 ISO-VDMA-CYLINDER Incl VAT,"Brand: SMC<br>PART NUMBER: C96SB63-350-XB6<br>DESCRIPTION: ISO 15552 CYLINDER                                          <br>
Customs Stat number: 8412310090<br>Net weight: 3.8<br>Country of orig: GB <br>Cyl.Bore Size (mm): 63<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 6<br>Price includes VAT (shipping calculated at cart)<br>Net price: 164.29<br>Price per unit: 164.29",https://iknan.co.uk/product/smc-c96sb63-350-xb6-iso-vdma-cylinder-incl-vat/,C96SB63-350-XB6,SMC,28,<section id='p156204'><h2><a href='https://iknan.co.uk/product/smc-c96sb63-350-xb6-iso-vdma-cylinder-incl-vat/'>SMC C96SB63-350-XB6 ISO-VDMA-CYLINDER Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: C96SB63-350-XB6<br>DESCRIPTION: ISO 15552 CYLINDER                                          <br><br/>Customs Stat number: 8412310090<br>Net weight: 3.8<br>Country of orig: GB <br>Cyl.Bore Size (mm): 63<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 6<br>Price includes VAT (shipping calculated at cart)<br>Net price: 164.29<br>Price per unit: 164.29</p><p><a href='https://iknan.co.uk/product/smc-c96sb63-350-xb6-iso-vdma-cylinder-incl-vat/' target='_blank'>View product</a></p></section>
156205,SMC C96SB63-35-XB6 ISO-VDMA-CYLINDER Incl VAT,"Brand: SMC<br>PART NUMBER: C96SB63-35-XB6<br>DESCRIPTION: ISO 15552 CYLINDER                                          <br>
Customs Stat number: 8412310090<br>Net weight: 0<br>Country of orig: GB <br>Cyl.Bore Size (mm): 63<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 6<br>Price includes VAT (shipping calculated at cart)<br>Net price: 140.96<br>Price per unit: 140.96",https://iknan.co.uk/product/smc-c96sb63-35-xb6-iso-vdma-cylinder-incl-vat/,C96SB63-35-XB6,SMC,28,<section id='p156205'><h2><a href='https://iknan.co.uk/product/smc-c96sb63-35-xb6-iso-vdma-cylinder-incl-vat/'>SMC C96SB63-35-XB6 ISO-VDMA-CYLINDER Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: C96SB63-35-XB6<br>DESCRIPTION: ISO 15552 CYLINDER                                          <br><br/>Customs Stat number: 8412310090<br>Net weight: 0<br>Country of orig: GB <br>Cyl.Bore Size (mm): 63<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 6<br>Price includes VAT (shipping calculated at cart)<br>Net price: 140.96<br>Price per unit: 140.96</p><p><a href='https://iknan.co.uk/product/smc-c96sb63-35-xb6-iso-vdma-cylinder-incl-vat/' target='_blank'>View product</a></p></section>
156206,SMC VM130-01-34G Twist Slctrmech Vlve Incl VAT,"Brand: SMC<br>PART NUMBER: VM130-01-34G<br>DESCRIPTION: 3 PORT MECHANICAL VALVE                                     <br>
Customs Stat number: 8481209090<br>Net weight: 0.14<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 105<br>Price includes VAT (shipping calculated at cart)<br>Net price: 27.01<br>Price per unit: 27.01",https://iknan.co.uk/product/smc-vm130-01-34g-twist-slctrmech-vlve-incl-vat/,VM130-01-34G,SMC,28,<section id='p156206'><h2><a href='https://iknan.co.uk/product/smc-vm130-01-34g-twist-slctrmech-vlve-incl-vat/'>SMC VM130-01-34G Twist Slctrmech Vlve Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: VM130-01-34G<br>DESCRIPTION: 3 PORT MECHANICAL VALVE                                     <br><br/>Customs Stat number: 8481209090<br>Net weight: 0.14<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 105<br>Price includes VAT (shipping calculated at cart)<br>Net price: 27.01<br>Price per unit: 27.01</p><p><a href='https://iknan.co.uk/product/smc-vm130-01-34g-twist-slctrmech-vlve-incl-vat/' target='_blank'>View product</a></p></section>
156207,SMC VM130-01-34R Twist Slctrmech Vlve Incl VAT,"Brand: SMC<br>PART NUMBER: VM130-01-34R<br>DESCRIPTION: *TWIST SELECTOR MECHANIC VALVE                              <br>
Customs Stat number: 8481209090<br>Net weight: 0.152<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 105<br>Price includes VAT (shipping calculated at cart)<br>Net price: 27.01<br>Price per unit: 27.01",https://iknan.co.uk/product/smc-vm130-01-34r-twist-slctrmech-vlve-incl-vat/,VM130-01-34R,SMC,28,<section id='p156207'><h2><a href='https://iknan.co.uk/product/smc-vm130-01-34r-twist-slctrmech-vlve-incl-vat/'>SMC VM130-01-34R Twist Slctrmech Vlve Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: VM130-01-34R<br>DESCRIPTION: *TWIST SELECTOR MECHANIC VALVE                              <br><br/>Customs Stat number: 8481209090<br>Net weight: 0.152<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 105<br>Price includes VAT (shipping calculated at cart)<br>Net price: 27.01<br>Price per unit: 27.01</p><p><a href='https://iknan.co.uk/product/smc-vm130-01-34r-twist-slctrmech-vlve-incl-vat/' target='_blank'>View product</a></p></section>
156208,SMC VM130-01-34RA 3 PORT MECH. VAL Incl VAT,"Brand: SMC<br>PART NUMBER: VM130-01-34RA<br>DESCRIPTION: VM100, 100 Series 2/3 Port Mechanical Valve<br>PROPERTIES/VALUES: Number of Ports:  3 Port
Piping Direct., Plunger Length:  0 (Side Ported Long)
Body Option:  Side Mounting
Port Size:  01 (R 1/8) Side Ported Only
Actuator type:  34 (Twist Selector, 2 Position)
Suffix:  R (Red)
Indicator:  None
Bracket:  None<br>LONG DESCRIPTION: We have upgraded our long life 2/3 port mechanical valve, VM 100/200 Series that has been redesigned with simplicity in mind. Brighter in appearance, the VM100/200 can withstand harsh operating conditions, demonstrating an ongoing commitment to refine our products.  The series' lightweight and compact design, delivers both cost and space savings.  It has four mounting variations, two piping options and several types of actuators that can be easily interchanged and/or replaced. Visual control has been simplified thanks to colourful push button and twist selector options; plus a small, visual indicator on the VM100 bottom ported model also makes maintenance checks easier to perform.  Suitable for a wide range of applications, including vacuum, the VM 100/200 is ideal for pneumatic control panels and confirming the position of a workpiece using a pneumatic signal.<br>BULLET POINTS: Fluid: Air/Inert gas.
Compact size.
Piping options: Side ported, Bottom ported.
Possible to choose mounting method with side ported.
Variety of actuator types.<br>CONFIGURATOR URL: https://www.smc.eu/en-gb/products/vm100-100-series-2-3-port-mechanical-valve~126113~cfg?partNumber=VM130-01-34RA<br>PDF: https://content2.smcetech.com/pdf/VM100-200-A_EU.pdf<br>DATASHEET: https://www.smc.eu/en-gb/direct-datasheet?partNumber=VM130-01-34RA&productId=126113<br>INSTALLATION MANUALS: https://static.smc.eu/binaries/content/assets/smc_global/product-documentation/installationmaintenance-manuals/en/im_vm_smt03en-a.pdf
<br>Price is for Pack Size of: 1<br>Lead Time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 27.01<br>Price per unit: 27.01",https://iknan.co.uk/product/smc-vm130-01-34ra-3-port-mech-val-incl-vat/,VM130-01-34RA,SMC,28,"<section id='p156208'><h2><a href='https://iknan.co.uk/product/smc-vm130-01-34ra-3-port-mech-val-incl-vat/'>SMC VM130-01-34RA 3 PORT MECH. VAL Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: VM130-01-34RA<br>DESCRIPTION: VM100, 100 Series 2/3 Port Mechanical Valve<br>PROPERTIES/VALUES: Number of Ports:  3 Port<br/>Piping Direct., Plunger Length:  0 (Side Ported Long)<br/>Body Option:  Side Mounting<br/>Port Size:  01 (R 1/8) Side Ported Only<br/>Actuator type:  34 (Twist Selector, 2 Position)<br/>Suffix:  R (Red)<br/>Indicator:  None<br/>Bracket:  None<br>LONG DESCRIPTION: We have upgraded our long life 2/3 port mechanical valve, VM 100/200 Series that has been redesigned with simplicity in mind. Brighter in appearance, the VM100/200 can withstand harsh operating conditions, demonstrating an ongoing commitment to refine our products.  The series' lightweight and compact design, delivers both cost and space savings.  It has four mounting variations, two piping options and several types of actuators that can be easily interchanged and/or replaced. Visual control has been simplified thanks to colourful push button and twist selector options; plus a small, visual indicator on the VM100 bottom ported model also makes maintenance checks easier to perform.  Suitable for a wide range of applications, including vacuum, the VM 100/200 is ideal for pneumatic control panels and confirming the position of a workpiece using a pneumatic signal.<br>BULLET POINTS: Fluid: Air/Inert gas.<br/>Compact size.<br/>Piping options: Side ported, Bottom ported.<br/>Possible to choose mounting method with side ported.<br/>Variety of actuator types.<br>CONFIGURATOR URL: https://www.smc.eu/en-gb/products/vm100-100-series-2-3-port-mechanical-valve~126113~cfg?partNumber=VM130-01-34RA<br>PDF: https://content2.smcetech.com/pdf/VM100-200-A_EU.pdf<br>DATASHEET: https://www.smc.eu/en-gb/direct-datasheet?partNumber=VM130-01-34RA&productId=126113<br>INSTALLATION MANUALS: https://static.smc.eu/binaries/content/assets/smc_global/product-documentation/installationmaintenance-manuals/en/im_vm_smt03en-a.pdf<br/><br>Price is for Pack Size of: 1<br>Lead Time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 27.01<br>Price per unit: 27.01</p><p><a href='https://iknan.co.uk/product/smc-vm130-01-34ra-3-port-mech-val-incl-vat/' target='_blank'>View product</a></p></section>"
156209,SMC VM130-01-36 Key Slctr Mech Vlve Incl VAT,"Brand: SMC<br>PART NUMBER: VM130-01-36<br>DESCRIPTION: KEY SELECTOR MECHANICAL VALVE                               <br>
Customs Stat number: 8481209090<br>Net weight: 0.275<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 45.55<br>Price per unit: 45.55",https://iknan.co.uk/product/smc-vm130-01-36-key-slctr-mech-vlve-incl-vat/,VM130-01-36,SMC,28,<section id='p156209'><h2><a href='https://iknan.co.uk/product/smc-vm130-01-36-key-slctr-mech-vlve-incl-vat/'>SMC VM130-01-36 Key Slctr Mech Vlve Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: VM130-01-36<br>DESCRIPTION: KEY SELECTOR MECHANICAL VALVE                               <br><br/>Customs Stat number: 8481209090<br>Net weight: 0.275<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 45.55<br>Price per unit: 45.55</p><p><a href='https://iknan.co.uk/product/smc-vm130-01-36-key-slctr-mech-vlve-incl-vat/' target='_blank'>View product</a></p></section>
156210,SMC VM130-01-36A 3 PORT MECH. VAL Incl VAT,"Brand: SMC<br>PART NUMBER: VM130-01-36A<br>DESCRIPTION: VM100, 100 Series 2/3 Port Mechanical Valve<br>PROPERTIES/VALUES: Number of Ports:  3 Port
Piping Direct., Plunger Length:  0 (Side Ported Long)
Body Option:  Side Mounting
Port Size:  01 (R 1/8) Side Ported Only
Actuator type:  36 (Key Selector, 2 Position)
Suffix:  None
Indicator:  None
Bracket:  None<br>LONG DESCRIPTION: We have upgraded our long life 2/3 port mechanical valve, VM 100/200 Series that has been redesigned with simplicity in mind. Brighter in appearance, the VM100/200 can withstand harsh operating conditions, demonstrating an ongoing commitment to refine our products.  The series' lightweight and compact design, delivers both cost and space savings.  It has four mounting variations, two piping options and several types of actuators that can be easily interchanged and/or replaced. Visual control has been simplified thanks to colourful push button and twist selector options; plus a small, visual indicator on the VM100 bottom ported model also makes maintenance checks easier to perform.  Suitable for a wide range of applications, including vacuum, the VM 100/200 is ideal for pneumatic control panels and confirming the position of a workpiece using a pneumatic signal.<br>BULLET POINTS: Fluid: Air/Inert gas.
Compact size.
Piping options: Side ported, Bottom ported.
Possible to choose mounting method with side ported.
Variety of actuator types.<br>CONFIGURATOR URL: https://www.smc.eu/en-gb/products/vm100-100-series-2-3-port-mechanical-valve~126113~cfg?partNumber=VM130-01-36A<br>PDF: https://content2.smcetech.com/pdf/VM100-200-A_EU.pdf<br>DATASHEET: https://www.smc.eu/en-gb/direct-datasheet?partNumber=VM130-01-36A&productId=126113<br>INSTALLATION MANUALS: https://static.smc.eu/binaries/content/assets/smc_global/product-documentation/installationmaintenance-manuals/en/im_vm_smt03en-a.pdf
<br>Price is for Pack Size of: 1<br>Lead Time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 45.55<br>Price per unit: 45.55",https://iknan.co.uk/product/smc-vm130-01-36a-3-port-mech-val-incl-vat/,VM130-01-36A,SMC,28,"<section id='p156210'><h2><a href='https://iknan.co.uk/product/smc-vm130-01-36a-3-port-mech-val-incl-vat/'>SMC VM130-01-36A 3 PORT MECH. VAL Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: VM130-01-36A<br>DESCRIPTION: VM100, 100 Series 2/3 Port Mechanical Valve<br>PROPERTIES/VALUES: Number of Ports:  3 Port<br/>Piping Direct., Plunger Length:  0 (Side Ported Long)<br/>Body Option:  Side Mounting<br/>Port Size:  01 (R 1/8) Side Ported Only<br/>Actuator type:  36 (Key Selector, 2 Position)<br/>Suffix:  None<br/>Indicator:  None<br/>Bracket:  None<br>LONG DESCRIPTION: We have upgraded our long life 2/3 port mechanical valve, VM 100/200 Series that has been redesigned with simplicity in mind. Brighter in appearance, the VM100/200 can withstand harsh operating conditions, demonstrating an ongoing commitment to refine our products.  The series' lightweight and compact design, delivers both cost and space savings.  It has four mounting variations, two piping options and several types of actuators that can be easily interchanged and/or replaced. Visual control has been simplified thanks to colourful push button and twist selector options; plus a small, visual indicator on the VM100 bottom ported model also makes maintenance checks easier to perform.  Suitable for a wide range of applications, including vacuum, the VM 100/200 is ideal for pneumatic control panels and confirming the position of a workpiece using a pneumatic signal.<br>BULLET POINTS: Fluid: Air/Inert gas.<br/>Compact size.<br/>Piping options: Side ported, Bottom ported.<br/>Possible to choose mounting method with side ported.<br/>Variety of actuator types.<br>CONFIGURATOR URL: https://www.smc.eu/en-gb/products/vm100-100-series-2-3-port-mechanical-valve~126113~cfg?partNumber=VM130-01-36A<br>PDF: https://content2.smcetech.com/pdf/VM100-200-A_EU.pdf<br>DATASHEET: https://www.smc.eu/en-gb/direct-datasheet?partNumber=VM130-01-36A&productId=126113<br>INSTALLATION MANUALS: https://static.smc.eu/binaries/content/assets/smc_global/product-documentation/installationmaintenance-manuals/en/im_vm_smt03en-a.pdf<br/><br>Price is for Pack Size of: 1<br>Lead Time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 45.55<br>Price per unit: 45.55</p><p><a href='https://iknan.co.uk/product/smc-vm130-01-36a-3-port-mech-val-incl-vat/' target='_blank'>View product</a></p></section>"
156211,SMC VM130-F01-00 3 Port Valve Incl VAT,"Brand: SMC<br>PART NUMBER: VM130-F01-00<br>DESCRIPTION: 3 PORT MECHANICAL VALVE                                     <br>
Customs Stat number: 8481209090<br>Net weight: 0.09<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 18<br>Price includes VAT (shipping calculated at cart)<br>Net price: 13.51<br>Price per unit: 13.51",https://iknan.co.uk/product/smc-vm130-f01-00-3-port-valve-incl-vat/,VM130-F01-00,SMC,28,<section id='p156211'><h2><a href='https://iknan.co.uk/product/smc-vm130-f01-00-3-port-valve-incl-vat/'>SMC VM130-F01-00 3 Port Valve Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: VM130-F01-00<br>DESCRIPTION: 3 PORT MECHANICAL VALVE                                     <br><br/>Customs Stat number: 8481209090<br>Net weight: 0.09<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 18<br>Price includes VAT (shipping calculated at cart)<br>Net price: 13.51<br>Price per unit: 13.51</p><p><a href='https://iknan.co.uk/product/smc-vm130-f01-00-3-port-valve-incl-vat/' target='_blank'>View product</a></p></section>
