ID,Title,Description,URL,SKU,Brand,Group,HTML snippet
219246,SMC AS2301F-U02-04 Restrictor Incl VAT,"Brand: SMC<br>PART NUMBER: AS2301F-U02-04<br>DESCRIPTION: SPEED CONTROLLER                                            <br>
Customs Stat number: 8481209090<br>Net weight: 0.031<br>Country of orig: JP <br>Length (mm): 18<br>Width (mm): 29<br>Height (mm): 39<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 18<br>Price includes VAT (shipping calculated at cart)<br>Net price: 10.71<br>Price per unit: 10.71",https://iknan.co.uk/product/smc-as2301f-u02-04-restrictor-incl-vat/,AS2301F-U02-04,SMC,49,<section id='p219246'><h2><a href='https://iknan.co.uk/product/smc-as2301f-u02-04-restrictor-incl-vat/'>SMC AS2301F-U02-04 Restrictor Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: AS2301F-U02-04<br>DESCRIPTION: SPEED CONTROLLER                                            <br><br/>Customs Stat number: 8481209090<br>Net weight: 0.031<br>Country of orig: JP <br>Length (mm): 18<br>Width (mm): 29<br>Height (mm): 39<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 18<br>Price includes VAT (shipping calculated at cart)<br>Net price: 10.71<br>Price per unit: 10.71</p><p><a href='https://iknan.co.uk/product/smc-as2301f-u02-04-restrictor-incl-vat/' target='_blank'>View product</a></p></section>
219247,SMC AS2301F-U02-04N SPEED CONTROLLER Incl VAT,"Brand: SMC<br>PART NUMBER: AS2301F-U02-04N<br>DESCRIPTION: SPEED CONTROLLER                                            <br>
Customs Stat number: 8481209090<br>Net weight: 0.032<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 23<br>Price includes VAT (shipping calculated at cart)<br>Net price: 11.41<br>Price per unit: 11.41",https://iknan.co.uk/product/smc-as2301f-u02-04n-speed-controller-incl-vat/,AS2301F-U02-04N,SMC,49,<section id='p219247'><h2><a href='https://iknan.co.uk/product/smc-as2301f-u02-04n-speed-controller-incl-vat/'>SMC AS2301F-U02-04N SPEED CONTROLLER Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: AS2301F-U02-04N<br>DESCRIPTION: SPEED CONTROLLER                                            <br><br/>Customs Stat number: 8481209090<br>Net weight: 0.032<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 23<br>Price includes VAT (shipping calculated at cart)<br>Net price: 11.41<br>Price per unit: 11.41</p><p><a href='https://iknan.co.uk/product/smc-as2301f-u02-04n-speed-controller-incl-vat/' target='_blank'>View product</a></p></section>
219248,SMC AS2301F-U02-04-X36 SPEED CONTROLLER Incl VAT,"Brand: SMC<br>PART NUMBER: AS2301F-U02-04-X36<br>DESCRIPTION: SPEED CONTROLLER(BLACK)                                     <br>
Customs Stat number: 8481209090<br>Net weight: 0.032<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 23<br>Price includes VAT (shipping calculated at cart)<br>Net price: 10.53<br>Price per unit: 10.53",https://iknan.co.uk/product/smc-as2301f-u02-04-x36-speed-controller-incl-vat/,AS2301F-U02-04-X36,SMC,49,<section id='p219248'><h2><a href='https://iknan.co.uk/product/smc-as2301f-u02-04-x36-speed-controller-incl-vat/'>SMC AS2301F-U02-04-X36 SPEED CONTROLLER Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: AS2301F-U02-04-X36<br>DESCRIPTION: SPEED CONTROLLER(BLACK)                                     <br><br/>Customs Stat number: 8481209090<br>Net weight: 0.032<br>Country of orig: JP <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 23<br>Price includes VAT (shipping calculated at cart)<br>Net price: 10.53<br>Price per unit: 10.53</p><p><a href='https://iknan.co.uk/product/smc-as2301f-u02-04-x36-speed-controller-incl-vat/' target='_blank'>View product</a></p></section>
219249,SMC MQQTB28-10D Cylinder Incl VAT,"Brand: SMC<br>PART NUMBER: MQQTB28-10D<br>DESCRIPTION: COMPACT METAL SEAL CYLINDER                                 <br>
Customs Stat number: 8412310090<br>Net weight: 0.661<br>Country of orig: JP <br>Cyl.Bore Size (mm): 28<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 261.09<br>Price per unit: 261.09",https://iknan.co.uk/product/smc-mqqtb28-10d-cylinder-incl-vat/,MQQTB28-10D,SMC,49,<section id='p219249'><h2><a href='https://iknan.co.uk/product/smc-mqqtb28-10d-cylinder-incl-vat/'>SMC MQQTB28-10D Cylinder Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: MQQTB28-10D<br>DESCRIPTION: COMPACT METAL SEAL CYLINDER                                 <br><br/>Customs Stat number: 8412310090<br>Net weight: 0.661<br>Country of orig: JP <br>Cyl.Bore Size (mm): 28<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 261.09<br>Price per unit: 261.09</p><p><a href='https://iknan.co.uk/product/smc-mqqtb28-10d-cylinder-incl-vat/' target='_blank'>View product</a></p></section>
219250,SMC MQQTB28-20D COMP METAL SEAL Incl VAT,"Brand: SMC<br>PART NUMBER: MQQTB28-20D<br>DESCRIPTION: COMPACT METAL SEAL CYLINDER                                 <br>
Customs Stat number: 8412310090<br>Net weight: 0.93<br>Country of orig: JP <br>Length (mm): 60<br>Width (mm): 29<br>Height (mm): 29<br>Cyl.Bore Size (mm): 28<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 276.90<br>Price per unit: 276.90",https://iknan.co.uk/product/smc-mqqtb28-20d-comp-metal-seal-incl-vat/,MQQTB28-20D,SMC,49,<section id='p219250'><h2><a href='https://iknan.co.uk/product/smc-mqqtb28-20d-comp-metal-seal-incl-vat/'>SMC MQQTB28-20D COMP METAL SEAL Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: MQQTB28-20D<br>DESCRIPTION: COMPACT METAL SEAL CYLINDER                                 <br><br/>Customs Stat number: 8412310090<br>Net weight: 0.93<br>Country of orig: JP <br>Length (mm): 60<br>Width (mm): 29<br>Height (mm): 29<br>Cyl.Bore Size (mm): 28<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 276.90<br>Price per unit: 276.90</p><p><a href='https://iknan.co.uk/product/smc-mqqtb28-20d-comp-metal-seal-incl-vat/' target='_blank'>View product</a></p></section>
219251,SMC MQQTB28-40D COMP LOW FRCTION Incl VAT,"Brand: SMC<br>PART NUMBER: MQQTB28-40D<br>DESCRIPTION: COMPACT LOW FRICTION CYLINDER                               <br>
Customs Stat number: 8412310090<br>Net weight: 1.075<br>Country of orig: JP <br>Cyl.Bore Size (mm): 28<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 308.49<br>Price per unit: 308.49",https://iknan.co.uk/product/smc-mqqtb28-40d-comp-low-frction-incl-vat/,MQQTB28-40D,SMC,49,<section id='p219251'><h2><a href='https://iknan.co.uk/product/smc-mqqtb28-40d-comp-low-frction-incl-vat/'>SMC MQQTB28-40D COMP LOW FRCTION Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: MQQTB28-40D<br>DESCRIPTION: COMPACT LOW FRICTION CYLINDER                               <br><br/>Customs Stat number: 8412310090<br>Net weight: 1.075<br>Country of orig: JP <br>Cyl.Bore Size (mm): 28<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 308.49<br>Price per unit: 308.49</p><p><a href='https://iknan.co.uk/product/smc-mqqtb28-40d-comp-low-frction-incl-vat/' target='_blank'>View product</a></p></section>
219252,SMC MQQTB28-50D COMP LOW FRCTION Incl VAT,"Brand: SMC<br>PART NUMBER: MQQTB28-50D<br>DESCRIPTION: COMPACT LOW FRICTION CYLINDER                               <br>
Customs Stat number: 8412310090<br>Net weight: 1.213<br>Country of orig: JP <br>Length (mm): 94<br>Width (mm): 36<br>Height (mm): 36<br>Cyl.Bore Size (mm): 28<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 324.36<br>Price per unit: 324.36",https://iknan.co.uk/product/smc-mqqtb28-50d-comp-low-frction-incl-vat/,MQQTB28-50D,SMC,49,<section id='p219252'><h2><a href='https://iknan.co.uk/product/smc-mqqtb28-50d-comp-low-frction-incl-vat/'>SMC MQQTB28-50D COMP LOW FRCTION Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: MQQTB28-50D<br>DESCRIPTION: COMPACT LOW FRICTION CYLINDER                               <br><br/>Customs Stat number: 8412310090<br>Net weight: 1.213<br>Country of orig: JP <br>Length (mm): 94<br>Width (mm): 36<br>Height (mm): 36<br>Cyl.Bore Size (mm): 28<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 324.36<br>Price per unit: 324.36</p><p><a href='https://iknan.co.uk/product/smc-mqqtb28-50d-comp-low-frction-incl-vat/' target='_blank'>View product</a></p></section>
219253,SMC MQQTB30-10D Cylinder Incl VAT,"Brand: SMC<br>PART NUMBER: MQQTB30-10D<br>DESCRIPTION: COMPACT METAL SEAL CYLINDER                                 <br>
Customs Stat number: 8412310090<br>Net weight: 0.479<br>Country of orig: JP <br>Length (mm): 71<br>Width (mm): 57<br>Height (mm): 52<br>Cyl.Bore Size (mm): 30<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 29<br>Price includes VAT (shipping calculated at cart)<br>Net price: 362.56<br>Price per unit: 362.56",https://iknan.co.uk/product/smc-mqqtb30-10d-cylinder-incl-vat/,MQQTB30-10D,SMC,49,<section id='p219253'><h2><a href='https://iknan.co.uk/product/smc-mqqtb30-10d-cylinder-incl-vat/'>SMC MQQTB30-10D Cylinder Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: MQQTB30-10D<br>DESCRIPTION: COMPACT METAL SEAL CYLINDER                                 <br><br/>Customs Stat number: 8412310090<br>Net weight: 0.479<br>Country of orig: JP <br>Length (mm): 71<br>Width (mm): 57<br>Height (mm): 52<br>Cyl.Bore Size (mm): 30<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 29<br>Price includes VAT (shipping calculated at cart)<br>Net price: 362.56<br>Price per unit: 362.56</p><p><a href='https://iknan.co.uk/product/smc-mqqtb30-10d-cylinder-incl-vat/' target='_blank'>View product</a></p></section>
219254,SMC MQQTL10-20D Cylinder Incl VAT,"Brand: SMC<br>PART NUMBER: MQQTL10-20D<br>DESCRIPTION: COMPACT METAL SEAL CYLINDER                                 <br>
Customs Stat number: 8412310090<br>Net weight: 0.236<br>Country of orig: JP <br>Cyl.Bore Size (mm): 10<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 24<br>Price includes VAT (shipping calculated at cart)<br>Net price: 180.70<br>Price per unit: 180.70",https://iknan.co.uk/product/smc-mqqtl10-20d-cylinder-incl-vat/,MQQTL10-20D,SMC,49,<section id='p219254'><h2><a href='https://iknan.co.uk/product/smc-mqqtl10-20d-cylinder-incl-vat/'>SMC MQQTL10-20D Cylinder Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: MQQTL10-20D<br>DESCRIPTION: COMPACT METAL SEAL CYLINDER                                 <br><br/>Customs Stat number: 8412310090<br>Net weight: 0.236<br>Country of orig: JP <br>Cyl.Bore Size (mm): 10<br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 24<br>Price includes VAT (shipping calculated at cart)<br>Net price: 180.70<br>Price per unit: 180.70</p><p><a href='https://iknan.co.uk/product/smc-mqqtl10-20d-cylinder-incl-vat/' target='_blank'>View product</a></p></section>
219255,SMC KQ2LF04-01A-X35 ONE-TOUCH FITTIN Incl VAT,"Brand: SMC<br>PART NUMBER: KQ2LF04-01A-X35<br>DESCRIPTION: ONE-TOUCH FITTING                                           <br>
Customs Stat number: 7412200000<br>Net weight: 0.018<br>Country of orig: JP <br>Length (mm): 14<br>Width (mm): 29<br>Height (mm): 27<br>RoHS Status (Y/P/N): Y                        <br>Price is for Pack Size of: 10<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 25.48<br>Price per unit: 2.55",https://iknan.co.uk/product/smc-kq2lf04-01a-x35-one-touch-fittin-incl-vat/,KQ2LF04-01A-X35,SMC,49,<section id='p219255'><h2><a href='https://iknan.co.uk/product/smc-kq2lf04-01a-x35-one-touch-fittin-incl-vat/'>SMC KQ2LF04-01A-X35 ONE-TOUCH FITTIN Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: KQ2LF04-01A-X35<br>DESCRIPTION: ONE-TOUCH FITTING                                           <br><br/>Customs Stat number: 7412200000<br>Net weight: 0.018<br>Country of orig: JP <br>Length (mm): 14<br>Width (mm): 29<br>Height (mm): 27<br>RoHS Status (Y/P/N): Y                        <br>Price is for Pack Size of: 10<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 25.48<br>Price per unit: 2.55</p><p><a href='https://iknan.co.uk/product/smc-kq2lf04-01a-x35-one-touch-fittin-incl-vat/' target='_blank'>View product</a></p></section>
