ID,Title,Description,URL,SKU,Brand,Group,HTML snippet
132145,SMC GKM4-8 Fork Joint Incl VAT,"Brand: SMC<br>PART NUMBER: GKM4-8<br>DESCRIPTION: Rod Clevis                                                  <br>
Customs Stat number: 7326909890<br>Net weight: 0.007<br>Country of orig: IT <br>Cyl.Bore Size (mm): 8<br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 2.31<br>Price per unit: 2.31",https://iknan.co.uk/product/smc-gkm4-8-fork-joint-incl-vat/,GKM4-8,SMC,20,<section id='p132145'><h2><a href='https://iknan.co.uk/product/smc-gkm4-8-fork-joint-incl-vat/'>SMC GKM4-8 Fork Joint Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: GKM4-8<br>DESCRIPTION: Rod Clevis                                                  <br><br/>Customs Stat number: 7326909890<br>Net weight: 0.007<br>Country of orig: IT <br>Cyl.Bore Size (mm): 8<br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 2.31<br>Price per unit: 2.31</p><p><a href='https://iknan.co.uk/product/smc-gkm4-8-fork-joint-incl-vat/' target='_blank'>View product</a></p></section>
132146,SMC GKM6-12 Piston Rod Clevis Incl VAT,"Brand: SMC<br>PART NUMBER: GKM6-12<br>DESCRIPTION: FEMALE FORK (WITH CLIP) ISO M6x1                            <br>
Customs Stat number: 7326909890<br>Net weight: 0.02<br>Country of orig: IT <br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 2.31<br>Price per unit: 2.31",https://iknan.co.uk/product/smc-gkm6-12-piston-rod-clevis-incl-vat/,GKM6-12,SMC,20,<section id='p132146'><h2><a href='https://iknan.co.uk/product/smc-gkm6-12-piston-rod-clevis-incl-vat/'>SMC GKM6-12 Piston Rod Clevis Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: GKM6-12<br>DESCRIPTION: FEMALE FORK (WITH CLIP) ISO M6x1                            <br><br/>Customs Stat number: 7326909890<br>Net weight: 0.02<br>Country of orig: IT <br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 2.31<br>Price per unit: 2.31</p><p><a href='https://iknan.co.uk/product/smc-gkm6-12-piston-rod-clevis-incl-vat/' target='_blank'>View product</a></p></section>
132147,SMC GKM8-16 Fork Joint Incl VAT,"Brand: SMC<br>PART NUMBER: GKM8-16<br>DESCRIPTION: FEMALE FORK (WITH CLIP) ISO M8x1.25                         <br>
Customs Stat number: 7326909890<br>Net weight: 0.04<br>Country of orig: IT <br>Cyl.Bore Size (mm): 20<br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 2.54<br>Price per unit: 2.54",https://iknan.co.uk/product/smc-gkm8-16-fork-joint-incl-vat/,GKM8-16,SMC,20,<section id='p132147'><h2><a href='https://iknan.co.uk/product/smc-gkm8-16-fork-joint-incl-vat/'>SMC GKM8-16 Fork Joint Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: GKM8-16<br>DESCRIPTION: FEMALE FORK (WITH CLIP) ISO M8x1.25                         <br><br/>Customs Stat number: 7326909890<br>Net weight: 0.04<br>Country of orig: IT <br>Cyl.Bore Size (mm): 20<br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 2.54<br>Price per unit: 2.54</p><p><a href='https://iknan.co.uk/product/smc-gkm8-16-fork-joint-incl-vat/' target='_blank'>View product</a></p></section>
132148,SMC GM209NJ-B17 SOLENOID CAP Incl VAT,"Brand: SMC<br>PART NUMBER: GM209NJ-B17<br>DESCRIPTION: DIN CONNECTOR                                               <br>
Customs Stat number: 8536901000<br>Net weight: 0.013<br>Country of orig: JP <br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 22<br>Price includes VAT (shipping calculated at cart)<br>Net price: 4.23<br>Price per unit: 4.23",https://iknan.co.uk/product/smc-gm209nj-b17-solenoid-cap-incl-vat/,GM209NJ-B17,SMC,20,<section id='p132148'><h2><a href='https://iknan.co.uk/product/smc-gm209nj-b17-solenoid-cap-incl-vat/'>SMC GM209NJ-B17 SOLENOID CAP Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: GM209NJ-B17<br>DESCRIPTION: DIN CONNECTOR                                               <br><br/>Customs Stat number: 8536901000<br>Net weight: 0.013<br>Country of orig: JP <br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 22<br>Price includes VAT (shipping calculated at cart)<br>Net price: 4.23<br>Price per unit: 4.23</p><p><a href='https://iknan.co.uk/product/smc-gm209nj-b17-solenoid-cap-incl-vat/' target='_blank'>View product</a></p></section>
132149,SMC GP46-10-01 Gauge 1.0Mpa R1/8 Incl VAT,"Brand: SMC<br>PART NUMBER: GP46-10-01<br>DESCRIPTION: Gauge                                                       <br>
Customs Stat number: 9026204000<br>Net weight: 0.055<br>Country of orig: JP <br>Length (mm): 45<br>Width (mm): 46<br>Height (mm): 54<br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 130<br>Price includes VAT (shipping calculated at cart)<br>Net price: 37.06<br>Price per unit: 37.06",https://iknan.co.uk/product/smc-gp46-10-01-gauge-1-0mpa-r1-8-incl-vat/,GP46-10-01,SMC,20,<section id='p132149'><h2><a href='https://iknan.co.uk/product/smc-gp46-10-01-gauge-1-0mpa-r1-8-incl-vat/'>SMC GP46-10-01 Gauge 1.0Mpa R1/8 Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: GP46-10-01<br>DESCRIPTION: Gauge                                                       <br><br/>Customs Stat number: 9026204000<br>Net weight: 0.055<br>Country of orig: JP <br>Length (mm): 45<br>Width (mm): 46<br>Height (mm): 54<br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 130<br>Price includes VAT (shipping calculated at cart)<br>Net price: 37.06<br>Price per unit: 37.06</p><p><a href='https://iknan.co.uk/product/smc-gp46-10-01-gauge-1-0mpa-r1-8-incl-vat/' target='_blank'>View product</a></p></section>
132150,SMC GP46-10-01-C Gauge Incl VAT,"Brand: SMC<br>PART NUMBER: GP46-10-01-C<br>DESCRIPTION: GAUGE                                                       <br>
Customs Stat number: 9026204000<br>Net weight: 0.164<br>Country of orig: JP <br>Length (mm): 57<br>Width (mm): 57<br>Height (mm): 54<br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 41.28<br>Price per unit: 41.28",https://iknan.co.uk/product/smc-gp46-10-01-c-gauge-incl-vat/,GP46-10-01-C,SMC,20,<section id='p132150'><h2><a href='https://iknan.co.uk/product/smc-gp46-10-01-c-gauge-incl-vat/'>SMC GP46-10-01-C Gauge Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: GP46-10-01-C<br>DESCRIPTION: GAUGE                                                       <br><br/>Customs Stat number: 9026204000<br>Net weight: 0.164<br>Country of orig: JP <br>Length (mm): 57<br>Width (mm): 57<br>Height (mm): 54<br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 41.28<br>Price per unit: 41.28</p><p><a href='https://iknan.co.uk/product/smc-gp46-10-01-c-gauge-incl-vat/' target='_blank'>View product</a></p></section>
132151,SMC GP46-10-01L5 GAUGE 1.0MPa 1/8+swt Incl VAT,"Brand: SMC<br>PART NUMBER: GP46-10-01L5<br>DESCRIPTION: PRESSURE GAUGE                                              <br>
Customs Stat number: 9026204000<br>Net weight: 0.12<br>Country of orig: JP <br>Length (mm): 45<br>Width (mm): 46<br>Height (mm): 54<br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 37.06<br>Price per unit: 37.06",https://iknan.co.uk/product/smc-gp46-10-01l5-gauge-1-0mpa-1-8swt-incl-vat/,GP46-10-01L5,SMC,20,<section id='p132151'><h2><a href='https://iknan.co.uk/product/smc-gp46-10-01l5-gauge-1-0mpa-1-8swt-incl-vat/'>SMC GP46-10-01L5 GAUGE 1.0MPa 1/8+swt Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: GP46-10-01L5<br>DESCRIPTION: PRESSURE GAUGE                                              <br><br/>Customs Stat number: 9026204000<br>Net weight: 0.12<br>Country of orig: JP <br>Length (mm): 45<br>Width (mm): 46<br>Height (mm): 54<br>RoHS Status (Y/P/N):                          <br>Price is for Pack Size of: 1<br>Lead time: 3<br>Price includes VAT (shipping calculated at cart)<br>Net price: 37.06<br>Price per unit: 37.06</p><p><a href='https://iknan.co.uk/product/smc-gp46-10-01l5-gauge-1-0mpa-1-8swt-incl-vat/' target='_blank'>View product</a></p></section>
132152,SMC AW40-F06BE-R FILTER REGULATOR Incl VAT,"Brand: SMC<br>PART NUMBER: AW40-F06BE-R<br>DESCRIPTION: FILTER REGULATOR                                            <br>
Customs Stat number: 8481209090<br>Net weight: 0<br>Country of orig: CN <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 23<br>Price includes VAT (shipping calculated at cart)<br>Net price: 52.92<br>Price per unit: 52.92",https://iknan.co.uk/product/smc-aw40-f06be-r-filter-regulator-incl-vat/,AW40-F06BE-R,SMC,20,<section id='p132152'><h2><a href='https://iknan.co.uk/product/smc-aw40-f06be-r-filter-regulator-incl-vat/'>SMC AW40-F06BE-R FILTER REGULATOR Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: AW40-F06BE-R<br>DESCRIPTION: FILTER REGULATOR                                            <br><br/>Customs Stat number: 8481209090<br>Net weight: 0<br>Country of orig: CN <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 23<br>Price includes VAT (shipping calculated at cart)<br>Net price: 52.92<br>Price per unit: 52.92</p><p><a href='https://iknan.co.uk/product/smc-aw40-f06be-r-filter-regulator-incl-vat/' target='_blank'>View product</a></p></section>
132153,SMC AW40-F06BG-2-B FILTER REGULATOR Incl VAT,"Brand: SMC<br>PART NUMBER: AW40-F06BG-2-B<br>DESCRIPTION: FILTER REGULATOR                                            <br>
Customs Stat number: 8481209090<br>Net weight: 0.931<br>Country of orig: JP <br>RoHS Status (Y/P/N): Y                        <br>Price is for Pack Size of: 1<br>Lead time: 26<br>Price includes VAT (shipping calculated at cart)<br>Net price: 55.26<br>Price per unit: 55.26",https://iknan.co.uk/product/smc-aw40-f06bg-2-b-filter-regulator-incl-vat/,AW40-F06BG-2-B,SMC,20,<section id='p132153'><h2><a href='https://iknan.co.uk/product/smc-aw40-f06bg-2-b-filter-regulator-incl-vat/'>SMC AW40-F06BG-2-B FILTER REGULATOR Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: AW40-F06BG-2-B<br>DESCRIPTION: FILTER REGULATOR                                            <br><br/>Customs Stat number: 8481209090<br>Net weight: 0.931<br>Country of orig: JP <br>RoHS Status (Y/P/N): Y                        <br>Price is for Pack Size of: 1<br>Lead time: 26<br>Price includes VAT (shipping calculated at cart)<br>Net price: 55.26<br>Price per unit: 55.26</p><p><a href='https://iknan.co.uk/product/smc-aw40-f06bg-2-b-filter-regulator-incl-vat/' target='_blank'>View product</a></p></section>
132154,SMC AW40-F06BG-8 FILTER REGULATOR Incl VAT,"Brand: SMC<br>PART NUMBER: AW40-F06BG-8<br>DESCRIPTION: FILTER REGULATOR                                            <br>
Customs Stat number: 8481209090<br>Net weight: 0<br>Country of orig: CN <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 23<br>Price includes VAT (shipping calculated at cart)<br>Net price: 63.14<br>Price per unit: 63.14",https://iknan.co.uk/product/smc-aw40-f06bg-8-filter-regulator-incl-vat/,AW40-F06BG-8,SMC,20,<section id='p132154'><h2><a href='https://iknan.co.uk/product/smc-aw40-f06bg-8-filter-regulator-incl-vat/'>SMC AW40-F06BG-8 FILTER REGULATOR Incl VAT</a></h2><p>Brand: SMC<br>PART NUMBER: AW40-F06BG-8<br>DESCRIPTION: FILTER REGULATOR                                            <br><br/>Customs Stat number: 8481209090<br>Net weight: 0<br>Country of orig: CN <br>RoHS Status (Y/P/N): P                        <br>Price is for Pack Size of: 1<br>Lead time: 23<br>Price includes VAT (shipping calculated at cart)<br>Net price: 63.14<br>Price per unit: 63.14</p><p><a href='https://iknan.co.uk/product/smc-aw40-f06bg-8-filter-regulator-incl-vat/' target='_blank'>View product</a></p></section>
